2025-11-09 13:22:47,046 | INFO | bike_api | Trip abc123 accepted
2025-11-16 11:54:27,361 | INFO | bike_api | Trip load-11703-1294cf accepted
2025-11-16 11:54:27,489 | INFO | bike_api | Trip load-11704-c28e40 accepted
2025-11-16 11:54:27,616 | INFO | bike_api | Trip load-11705-712cd2 accepted
2025-11-16 11:54:27,743 | INFO | bike_api | Trip load-11706-ff283e accepted
2025-11-16 11:54:27,870 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:27,998 | INFO | bike_api | Trip load-11708-3b0f74 accepted
2025-11-16 11:54:28,125 | INFO | bike_api | Trip load-11709-c15165 accepted
2025-11-16 11:54:28,253 | INFO | bike_api | Trip load-11710-42fd9a accepted
2025-11-16 11:54:28,381 | INFO | bike_api | Trip load-11711-9a53aa accepted
2025-11-16 11:54:28,509 | INFO | bike_api | Trip load-11712-4a475d accepted
2025-11-16 11:54:28,636 | INFO | bike_api | Trip load-11713-c465ba accepted
2025-11-16 11:54:28,764 | INFO | bike_api | Trip load-11714-fb6be9 accepted
2025-11-16 11:54:28,892 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11715-24bd13', 'bike_id': 11715, 'start_time': '2025-11-16T17:54:28.890914Z', 'end_time': '2025-11-16T17:54:28.890914Z', 'start_station_id': 99999.0, 'end_station_id': 88888.0, 'rider_age': 61, 'trip_duration': 3190, 'member_casual': 'casual'}}]
2025-11-16 11:54:29,020 | INFO | bike_api | Trip load-11716-71d419 accepted
2025-11-16 11:54:29,147 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:29,275 | INFO | bike_api | Trip load-11718-32aba0 accepted
2025-11-16 11:54:29,402 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11719-55482a', 'bike_id': 11719, 'start_time': '2025-11-16T17:49:29.402073Z', 'end_time': '2025-11-16T17:49:29.402073Z', 'start_station_id': 101.0, 'end_station_id': 201.0, 'rider_age': 48, 'trip_duration': 3008, 'member_casual': 'casual'}}]
2025-11-16 11:54:29,530 | INFO | bike_api | Trip load-11720-c0a765 accepted
2025-11-16 11:54:29,658 | INFO | bike_api | Trip load-11721-931188 accepted
2025-11-16 11:54:29,789 | INFO | bike_api | Trip load-11722-ed50d8 accepted
2025-11-16 11:54:29,917 | INFO | bike_api | Trip load-11723-7348c3 accepted
2025-11-16 11:54:30,044 | INFO | bike_api | Trip load-11724-a7dea1 accepted
2025-11-16 11:54:30,172 | INFO | bike_api | Trip load-11725-c0595e accepted
2025-11-16 11:54:30,301 | INFO | bike_api | Trip load-11726-b77ff0 accepted
2025-11-16 11:54:30,431 | INFO | bike_api | Trip load-11727-f1c942 accepted
2025-11-16 11:54:30,558 | INFO | bike_api | Trip load-11728-0fa001 accepted
2025-11-16 11:54:30,686 | INFO | bike_api | Trip load-11729-5b1b00 accepted
2025-11-16 11:54:30,816 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11730-2c24c7', 'bike_id': 11730, 'start_time': '2025-11-16T17:51:30.813702Z', 'end_time': '2025-11-16T17:51:30.813702Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 61, 'trip_duration': 3011, 'member_casual': 'casual'}}]
2025-11-16 11:54:30,945 | INFO | bike_api | Trip load-11731-03affb accepted
2025-11-16 11:54:31,073 | INFO | bike_api | Trip load-11732-f933cb accepted
2025-11-16 11:54:31,201 | INFO | bike_api | Trip load-11733-c7fa86 accepted
2025-11-16 11:54:31,329 | INFO | bike_api | Trip load-11734-124351 accepted
2025-11-16 11:54:31,456 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11735-c3c5f8', 'bike_id': 11735, 'start_time': '2025-11-16T17:53:31.455848Z', 'end_time': '2025-11-16T17:53:31.455848Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 77, 'trip_duration': 1005, 'member_casual': 'member'}}]
2025-11-16 11:54:31,584 | INFO | bike_api | Trip load-11736-884ce5 accepted
2025-11-16 11:54:31,712 | INFO | bike_api | Trip load-11737-e8d0cb accepted
2025-11-16 11:54:31,839 | INFO | bike_api | Trip load-11738-bda2d8 accepted
2025-11-16 11:54:31,967 | INFO | bike_api | Trip load-11739-c08757 accepted
2025-11-16 11:54:32,095 | INFO | bike_api | Trip load-11740-e999c7 accepted
2025-11-16 11:54:32,222 | INFO | bike_api | Trip load-11741-fe0267 accepted
2025-11-16 11:54:32,349 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11742-019166', 'bike_id': 11742, 'start_time': '2025-11-16T17:51:32.349071Z', 'end_time': '2025-11-16T17:51:32.349071Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 30, 'trip_duration': 3563, 'member_casual': 'member'}}]
2025-11-16 11:54:32,478 | INFO | bike_api | Trip load-11743-9236b4 accepted
2025-11-16 11:54:32,605 | INFO | bike_api | Trip load-11744-6cdf9d accepted
2025-11-16 11:54:32,734 | INFO | bike_api | Trip load-11745-dea1b4 accepted
2025-11-16 11:54:32,863 | INFO | bike_api | Trip load-11746-fd30ab accepted
2025-11-16 11:54:32,991 | INFO | bike_api | Trip load-11747-5e729a accepted
2025-11-16 11:54:33,118 | INFO | bike_api | Trip load-11748-13810d accepted
2025-11-16 11:54:33,246 | INFO | bike_api | Trip load-11749-4ea649 accepted
2025-11-16 11:54:33,375 | INFO | bike_api | Trip load-11750-09482b accepted
2025-11-16 11:54:33,502 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11751-068db9', 'bike_id': 11751, 'start_time': '2025-11-16T17:50:33.502005Z', 'end_time': '2025-11-16T17:50:33.502005Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 43, 'trip_duration': 1894, 'member_casual': 'casual'}}]
2025-11-16 11:54:33,630 | INFO | bike_api | Trip load-11752-38a6d4 accepted
2025-11-16 11:54:33,757 | INFO | bike_api | Trip load-11753-98ed85 accepted
2025-11-16 11:54:33,886 | INFO | bike_api | Trip load-11754-1afe07 accepted
2025-11-16 11:54:34,014 | INFO | bike_api | Trip load-11755-df27ca accepted
2025-11-16 11:54:34,141 | INFO | bike_api | Trip load-11756-d1be74 accepted
2025-11-16 11:54:34,269 | INFO | bike_api | Trip load-11757-f999fc accepted
2025-11-16 11:54:34,396 | INFO | bike_api | Trip load-11758-f561dd accepted
2025-11-16 11:54:34,525 | INFO | bike_api | Trip load-11759-c2c022 accepted
2025-11-16 11:54:34,653 | INFO | bike_api | Trip load-11760-9e68a4 accepted
2025-11-16 11:54:34,780 | INFO | bike_api | Trip load-11761-8d23ce accepted
2025-11-16 11:54:34,908 | INFO | bike_api | Trip load-11762-48086c accepted
2025-11-16 11:54:35,035 | INFO | bike_api | Trip load-11763-7c6db6 accepted
2025-11-16 11:54:35,163 | INFO | bike_api | Trip load-11764-8c2e6a accepted
2025-11-16 11:54:35,290 | INFO | bike_api | Trip load-11765-3d23e2 accepted
2025-11-16 11:54:35,418 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:35,546 | INFO | bike_api | Trip load-11767-559389 accepted
2025-11-16 11:54:35,674 | INFO | bike_api | Trip load-11768-7c9300 accepted
2025-11-16 11:54:35,802 | INFO | bike_api | Trip load-11769-dad61d accepted
2025-11-16 11:54:35,929 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11770-c2f385', 'bike_id': 11770, 'start_time': '2025-11-16T17:50:35.928660Z', 'end_time': '2025-11-16T17:50:35.928660Z', 'start_station_id': 99999.0, 'end_station_id': 202.0, 'rider_age': 59, 'trip_duration': 1398, 'member_casual': 'casual'}}]
2025-11-16 11:54:36,057 | INFO | bike_api | Trip load-11771-c348a9 accepted
2025-11-16 11:54:36,185 | INFO | bike_api | Trip load-11772-e9c57c accepted
2025-11-16 11:54:36,313 | INFO | bike_api | Trip load-11773-f62700 accepted
2025-11-16 11:54:36,440 | INFO | bike_api | Trip load-11774-6560ea accepted
2025-11-16 11:54:36,567 | INFO | bike_api | Trip load-11775-900027 accepted
2025-11-16 11:54:36,695 | INFO | bike_api | Trip load-11776-ecd437 accepted
2025-11-16 11:54:36,823 | INFO | bike_api | Trip load-11777-2ff317 accepted
2025-11-16 11:54:36,950 | INFO | bike_api | Trip load-11778-7218a3 accepted
2025-11-16 11:54:37,078 | INFO | bike_api | Trip load-11779-22d976 accepted
2025-11-16 11:54:37,206 | INFO | bike_api | Trip load-11780-28b6db accepted
2025-11-16 11:54:37,341 | INFO | bike_api | Trip load-11781-8d8edc accepted
2025-11-16 11:54:37,468 | INFO | bike_api | Trip load-11782-48fe8a accepted
2025-11-16 11:54:37,596 | INFO | bike_api | Trip load-11783-3553ed accepted
2025-11-16 11:54:37,724 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11784-cf3c52', 'bike_id': 11784, 'start_time': '2025-11-16T17:51:37.723227Z', 'end_time': '2025-11-16T17:51:37.723227Z', 'start_station_id': 99999.0, 'end_station_id': 202.0, 'rider_age': 37, 'trip_duration': 575, 'member_casual': 'casual'}}]
2025-11-16 11:54:37,851 | INFO | bike_api | Trip load-11785-a0c108 accepted
2025-11-16 11:54:37,978 | INFO | bike_api | Trip load-11786-556576 accepted
2025-11-16 11:54:38,106 | INFO | bike_api | Trip load-11787-18d257 accepted
2025-11-16 11:54:38,233 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11788-48c1bf', 'bike_id': 11788, 'start_time': '2025-11-16T17:53:38.233021Z', 'end_time': '2025-11-16T17:53:38.233021Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 54, 'trip_duration': 3503, 'member_casual': 'member'}}]
2025-11-16 11:54:38,361 | INFO | bike_api | Trip load-11789-a5c6b8 accepted
2025-11-16 11:54:38,488 | INFO | bike_api | Trip load-11790-a88a3c accepted
2025-11-16 11:54:38,616 | INFO | bike_api | Trip load-11791-10b0eb accepted
2025-11-16 11:54:38,743 | INFO | bike_api | Trip load-11792-9e1b9d accepted
2025-11-16 11:54:38,871 | INFO | bike_api | Trip load-11793-04ffaf accepted
2025-11-16 11:54:38,999 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11794-63b609', 'bike_id': 11794, 'start_time': '2025-11-16T17:50:38.997930Z', 'end_time': '2025-11-16T17:50:38.997930Z', 'start_station_id': 99999.0, 'end_station_id': 202.0, 'rider_age': 21, 'trip_duration': 2569, 'member_casual': 'member'}}]
2025-11-16 11:54:39,127 | INFO | bike_api | Trip load-11795-7473ec accepted
2025-11-16 11:54:39,255 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:39,384 | INFO | bike_api | Trip load-11797-cefe95 accepted
2025-11-16 11:54:39,511 | INFO | bike_api | Trip load-11798-099e80 accepted
2025-11-16 11:54:39,639 | INFO | bike_api | Trip load-11799-29b821 accepted
2025-11-16 11:54:39,766 | INFO | bike_api | Trip load-11800-6199c6 accepted
2025-11-16 11:54:39,894 | INFO | bike_api | Trip load-11801-4f6e03 accepted
2025-11-16 11:54:40,021 | INFO | bike_api | Trip load-11802-44a941 accepted
2025-11-16 11:54:40,149 | INFO | bike_api | Trip load-11803-db58f6 accepted
2025-11-16 11:54:40,276 | INFO | bike_api | Trip load-11804-c0b955 accepted
2025-11-16 11:54:40,403 | INFO | bike_api | Trip load-11805-3ff57b accepted
2025-11-16 11:54:40,531 | INFO | bike_api | Trip load-11806-c0ef99 accepted
2025-11-16 11:54:40,658 | INFO | bike_api | Trip load-11807-16b827 accepted
2025-11-16 11:54:40,786 | INFO | bike_api | Trip load-11808-689427 accepted
2025-11-16 11:54:40,913 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11809-d14c45', 'bike_id': 11809, 'start_time': '2025-11-16T17:52:40.913029Z', 'end_time': '2025-11-16T17:52:40.913029Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 61, 'trip_duration': 2906, 'member_casual': 'casual'}}]
2025-11-16 11:54:41,041 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:41,169 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:41,297 | INFO | bike_api | Trip load-11812-55a30a accepted
2025-11-16 11:54:41,427 | INFO | bike_api | Trip load-11813-6b8078 accepted
2025-11-16 11:54:41,555 | INFO | bike_api | Trip load-11814-80deef accepted
2025-11-16 11:54:41,682 | INFO | bike_api | Trip load-11815-9c35bf accepted
2025-11-16 11:54:41,809 | INFO | bike_api | Trip load-11816-51d619 accepted
2025-11-16 11:54:41,937 | INFO | bike_api | Trip load-11817-fe3aa1 accepted
2025-11-16 11:54:42,065 | INFO | bike_api | Trip load-11818-a68005 accepted
2025-11-16 11:54:42,192 | INFO | bike_api | Trip load-11819-dc1cd2 accepted
2025-11-16 11:54:42,320 | INFO | bike_api | Trip load-11820-37d8c9 accepted
2025-11-16 11:54:42,447 | INFO | bike_api | Trip load-11821-b4aa39 accepted
2025-11-16 11:54:42,574 | INFO | bike_api | Trip load-11822-b0c0c5 accepted
2025-11-16 11:54:42,702 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:42,829 | INFO | bike_api | Trip load-11824-ea22c3 accepted
2025-11-16 11:54:42,957 | INFO | bike_api | Trip load-11825-b5eb78 accepted
2025-11-16 11:54:43,085 | INFO | bike_api | Trip load-11826-822f02 accepted
2025-11-16 11:54:43,212 | INFO | bike_api | Trip load-11827-f52f30 accepted
2025-11-16 11:54:43,340 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11828-de2afe', 'bike_id': 11828, 'start_time': '2025-11-16T17:49:43.339194Z', 'end_time': '2025-11-16T17:49:43.339194Z', 'start_station_id': 99999.0, 'end_station_id': 88888.0, 'rider_age': 69, 'trip_duration': 1200, 'member_casual': 'member'}}]
2025-11-16 11:54:43,467 | INFO | bike_api | Trip load-11829-7737ab accepted
2025-11-16 11:54:43,595 | INFO | bike_api | Trip load-11830-356664 accepted
2025-11-16 11:54:43,722 | INFO | bike_api | Trip load-11831-e452be accepted
2025-11-16 11:54:43,849 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11832-ecaa66', 'bike_id': 11832, 'start_time': '2025-11-16T17:53:43.849122Z', 'end_time': '2025-11-16T17:53:43.849122Z', 'start_station_id': 99999.0, 'end_station_id': 88888.0, 'rider_age': 19, 'trip_duration': 3600, 'member_casual': 'casual'}}]
2025-11-16 11:54:44,036 | INFO | bike_api | Trip load-11833-082b51 accepted
2025-11-16 11:54:44,189 | INFO | bike_api | Trip load-11834-3aee98 accepted
2025-11-16 11:54:44,317 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11835-e362ad', 'bike_id': 11835, 'start_time': '2025-11-16T17:50:44.316106Z', 'end_time': '2025-11-16T17:50:44.316106Z', 'start_station_id': 102.0, 'end_station_id': 202.0, 'rider_age': 22, 'trip_duration': 1145, 'member_casual': 'casual'}}]
2025-11-16 11:54:44,444 | INFO | bike_api | Trip load-11836-fff894 accepted
2025-11-16 11:54:44,573 | INFO | bike_api | Trip load-11837-35fd56 accepted
2025-11-16 11:54:44,701 | INFO | bike_api | Trip load-11838-c47601 accepted
2025-11-16 11:54:44,828 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11839-f9410f', 'bike_id': 11839, 'start_time': '2025-11-16T17:52:44.827967Z', 'end_time': '2025-11-16T17:52:44.827967Z', 'start_station_id': 102.0, 'end_station_id': 88888.0, 'rider_age': 17, 'trip_duration': 2553, 'member_casual': 'member'}}]
2025-11-16 11:54:44,956 | INFO | bike_api | Trip load-11840-1df05a accepted
2025-11-16 11:54:45,084 | INFO | bike_api | Trip load-11841-cde57e accepted
2025-11-16 11:54:45,212 | INFO | bike_api | Trip load-11842-1614bd accepted
2025-11-16 11:54:45,338 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:45,467 | INFO | bike_api | Trip load-11844-b9896a accepted
2025-11-16 11:54:45,599 | INFO | bike_api | Trip load-11845-32a8c6 accepted
2025-11-16 11:54:45,728 | INFO | bike_api | Trip load-11846-89a321 accepted
2025-11-16 11:54:45,856 | INFO | bike_api | Trip load-11847-417483 accepted
2025-11-16 11:54:45,983 | INFO | bike_api | Trip load-11848-c55ffa accepted
2025-11-16 11:54:46,112 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11849-8de858', 'bike_id': 11849, 'start_time': '2025-11-16T17:53:46.110659Z', 'end_time': '2025-11-16T17:53:46.110659Z', 'start_station_id': 99999.0, 'end_station_id': 88888.0, 'rider_age': 45, 'trip_duration': 1176, 'member_casual': 'casual'}}]
2025-11-16 11:54:46,240 | INFO | bike_api | Trip load-11850-c81a06 accepted
2025-11-16 11:54:46,368 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11851-894ac6', 'bike_id': 11851, 'start_time': '2025-11-16T17:49:46.367468Z', 'end_time': '2025-11-16T17:49:46.367468Z', 'start_station_id': 101.0, 'end_station_id': 202.0, 'rider_age': 65, 'trip_duration': 2804, 'member_casual': 'member'}}]
2025-11-16 11:54:46,495 | INFO | bike_api | Trip load-11852-a0d90e accepted
2025-11-16 11:54:46,623 | INFO | bike_api | Trip load-11853-836bcb accepted
2025-11-16 11:54:46,751 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11854-040298', 'bike_id': 11854, 'start_time': '2025-11-16T17:51:46.750437Z', 'end_time': '2025-11-16T17:51:46.750437Z', 'start_station_id': 101.0, 'end_station_id': 202.0, 'rider_age': 75, 'trip_duration': 2362, 'member_casual': 'casual'}}]
2025-11-16 11:54:46,878 | INFO | bike_api | Trip load-11855-ab72d6 accepted
2025-11-16 11:54:47,006 | INFO | bike_api | Trip load-11856-cba28a accepted
2025-11-16 11:54:47,134 | INFO | bike_api | Trip load-11857-0cd2ed accepted
2025-11-16 11:54:47,262 | INFO | bike_api | Trip load-11858-e56fc0 accepted
2025-11-16 11:54:47,391 | INFO | bike_api | Trip load-11859-0f2183 accepted
2025-11-16 11:54:47,519 | INFO | bike_api | Trip load-11860-db2ccb accepted
2025-11-16 11:54:47,648 | INFO | bike_api | Trip load-11861-ac2c1c accepted
2025-11-16 11:54:47,775 | INFO | bike_api | Trip load-11862-f97451 accepted
2025-11-16 11:54:47,902 | INFO | bike_api | Trip load-11863-a981db accepted
2025-11-16 11:54:48,030 | INFO | bike_api | Trip load-11864-bac487 accepted
2025-11-16 11:54:48,157 | INFO | bike_api | Trip load-11865-d2c846 accepted
2025-11-16 11:54:48,285 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11866-168c98', 'bike_id': 11866, 'start_time': '2025-11-16T17:51:48.284766Z', 'end_time': '2025-11-16T17:51:48.284766Z', 'start_station_id': 99999.0, 'end_station_id': 201.0, 'rider_age': 21, 'trip_duration': 3273, 'member_casual': 'member'}}]
2025-11-16 11:54:48,414 | INFO | bike_api | Trip load-11867-6faee0 accepted
2025-11-16 11:54:48,542 | INFO | bike_api | Trip load-11868-949059 accepted
2025-11-16 11:54:48,669 | INFO | bike_api | Trip load-11869-4b5672 accepted
2025-11-16 11:54:48,797 | INFO | bike_api | Trip load-11870-9a7c62 accepted
2025-11-16 11:54:48,926 | INFO | bike_api | Trip load-11871-df7c60 accepted
2025-11-16 11:54:49,057 | INFO | bike_api | Trip load-11872-e24caf accepted
2025-11-16 11:54:49,186 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-11873-1ecf2a', 'bike_id': 11873, 'start_time': '2025-11-16T17:54:49.184864Z', 'end_time': '2025-11-16T17:54:49.184864Z', 'start_station_id': 99999.0, 'end_station_id': 201.0, 'rider_age': 76, 'trip_duration': 1386, 'member_casual': 'member'}}]
2025-11-16 11:54:49,314 | INFO | bike_api | Trip load-11874-af033c accepted
2025-11-16 11:54:49,442 | INFO | bike_api | Trip load-11875-7c332f accepted
2025-11-16 11:54:49,569 | INFO | bike_api | Trip load-11876-b6c033 accepted
2025-11-16 11:54:49,697 | INFO | bike_api | Trip load-11877-43039f accepted
2025-11-16 11:54:49,825 | INFO | bike_api | Trip load-11878-cf2a08 accepted
2025-11-16 11:54:49,953 | INFO | bike_api | Trip load-11879-8678f6 accepted
2025-11-16 11:54:50,081 | INFO | bike_api | Trip load-11880-f1a2ef accepted
2025-11-16 11:54:50,209 | INFO | bike_api | Trip load-11881-04c4ef accepted
2025-11-16 11:54:50,336 | INFO | bike_api | Trip load-11882-710a44 accepted
2025-11-16 11:54:50,465 | INFO | bike_api | Trip load-11883-979476 accepted
2025-11-16 11:54:50,592 | INFO | bike_api | Trip load-11884-cb8bab accepted
2025-11-16 11:54:50,720 | INFO | bike_api | Trip load-11885-67c7c6 accepted
2025-11-16 11:54:50,847 | INFO | bike_api | Trip load-11886-7a1960 accepted
2025-11-16 11:54:50,975 | INFO | bike_api | Trip load-11887-c1bc6f accepted
2025-11-16 11:54:51,102 | INFO | bike_api | Trip load-11888-56b7ea accepted
2025-11-16 11:54:51,229 | INFO | bike_api | Trip load-11889-e962bc accepted
2025-11-16 11:54:51,357 | INFO | bike_api | Trip load-11890-0a7702 accepted
2025-11-16 11:54:51,485 | INFO | bike_api | Trip load-11891-69ebd1 accepted
2025-11-16 11:54:51,613 | INFO | bike_api | Trip load-11892-904b26 accepted
2025-11-16 11:54:51,741 | INFO | bike_api | Trip load-11893-41f200 accepted
2025-11-16 11:54:51,870 | INFO | bike_api | Trip load-11894-67aa50 accepted
2025-11-16 11:54:52,000 | INFO | bike_api | Trip load-11895-7d04af accepted
2025-11-16 11:54:52,130 | INFO | bike_api | Trip load-11896-238982 accepted
2025-11-16 11:54:52,258 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:54:52,386 | INFO | bike_api | Trip load-11898-9bea7e accepted
2025-11-16 11:54:52,514 | INFO | bike_api | Trip load-11899-a9800e accepted
2025-11-16 11:54:52,642 | INFO | bike_api | Trip load-11900-c218a2 accepted
2025-11-16 11:54:52,770 | INFO | bike_api | Trip load-11901-89d874 accepted
2025-11-16 11:54:52,898 | INFO | bike_api | Trip load-11902-164b53 accepted
2025-11-16 11:54:53,027 | INFO | bike_api | Trip load-11903-bbc2bc accepted
2025-11-16 11:54:53,156 | INFO | bike_api | Trip load-11904-4ffdb5 accepted
2025-11-16 11:54:53,287 | INFO | bike_api | Trip load-11905-be6b93 accepted
2025-11-16 11:54:53,416 | INFO | bike_api | Trip load-11906-2a9bf1 accepted
2025-11-16 11:54:53,586 | INFO | bike_api | Trip load-11907-a22a25 accepted
2025-11-16 11:54:53,715 | INFO | bike_api | Trip load-11908-80de34 accepted
2025-11-16 11:54:53,843 | INFO | bike_api | Trip load-11909-1212b4 accepted
2025-11-16 11:54:53,970 | INFO | bike_api | Trip load-11910-a07673 accepted
2025-11-16 11:54:54,099 | INFO | bike_api | Trip load-11911-9a5f6b accepted
2025-11-16 11:54:54,227 | INFO | bike_api | Trip load-11912-17a22e accepted
2025-11-16 11:54:54,356 | INFO | bike_api | Trip load-11913-7a1926 accepted
2025-11-16 11:54:54,484 | INFO | bike_api | Trip load-11914-daf305 accepted
2025-11-16 11:54:54,612 | INFO | bike_api | Trip load-11915-3de792 accepted
2025-11-16 11:54:54,739 | INFO | bike_api | Trip load-11916-eb73e9 accepted
2025-11-16 11:54:54,868 | INFO | bike_api | Trip load-11917-bee2ae accepted
2025-11-16 11:54:54,996 | INFO | bike_api | Trip load-11918-50c80c accepted
2025-11-16 11:54:55,124 | INFO | bike_api | Trip load-11919-209d0a accepted
2025-11-16 11:54:55,252 | INFO | bike_api | Trip load-11920-0a90bb accepted
2025-11-16 11:54:55,380 | INFO | bike_api | Trip load-11921-76784f accepted
2025-11-16 11:54:55,509 | INFO | bike_api | Trip load-11922-b61e4a accepted
2025-11-16 11:54:55,637 | INFO | bike_api | Trip load-11923-451ee9 accepted
2025-11-16 11:54:55,765 | INFO | bike_api | Trip load-11924-db285d accepted
